-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
-2.28584,-0.65964,3.80063,-0.01077,-0.1348,-0.01081
